what;added;who;when;bug_id;removed
Status;RESOLVED;jerome_lanneluc;2005-05-30 08:44:41 EDT;96858;NEW
Component;Core;jerome_lanneluc;2005-05-30 08:44:41 EDT;97272;UI
Assignee;jerome_lanneluc;jerome_lanneluc;2005-05-31 06:23:46 EDT;97272;jdt-core-inbox
Status;RESOLVED;pnorth8;2005-05-31 06:40:12 EDT;97272;NEW
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-02 04:07:54 EDT;97542;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-03 11:19:22 EDT;97542;---
Assignee;markus_keller;dirk_baeumer;2005-05-31 13:43:14 EDT;97487;jdt-ui-inbox
Summary;[call hierarchy] Call Hierarchy Fails in mounted classes with attached src files;dirk_baeumer;2005-05-31 13:43:14 EDT;97487;Call Hierarchy Fails in mounted classes with attached src files
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-01 06:56:42 EDT;97814;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-01 08:03:43 EDT;97814;---
Target Milestone;3.1 RC2;philippe_mulet;2005-06-01 08:03:43 EDT;97187;---
CC;martin_aeschlimann;aeschli;2005-05-30 06:56:01 EDT;97187;
Assignee;jdt-core-inbox;aeschli;2005-05-30 06:56:01 EDT;97187;martin_aeschlimann
Target Milestone;3.1 RC2;philippe_mulet;2005-05-31 07:38:28 EDT;97275;---
Status;RESOLVED;jerome_lanneluc;2005-05-31 09:43:57 EDT;97275;NEW
Resolution;FIXED;jerome_lanneluc;2005-05-31 09:43:57 EDT;97275;---
Target Milestone;3.1 RC2;philippe_mulet;2005-06-02 12:45:16 EDT;97273;---
Status;RESOLVED;jerome_lanneluc;2005-06-03 04:34:24 EDT;97273;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-03 04:34:24 EDT;97273;---
Target Milestone;3.1 RC2;kent_johnson;2005-05-26 12:55:11 EDT;93668;3.1 RC1
CC;;kent_johnson;2005-06-06 16:48:24 EDT;93668;jerome_lanneluc
Assignee;jerome_lanneluc;kent_johnson;2005-06-06 16:48:24 EDT;93668;kent_johnson
Resolution;FIXED;kent_johnson;2005-06-06 16:48:24 EDT;96858;---
Status;VERIFIED;Olivier_Thomann;2005-06-06 20:05:03 EDT;96858;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 08:45:50 EDT;96858;VERIFIED
Resolution;DUPLICATE;frederic_fusier;2005-06-10 08:45:50 EDT;97272;---
Status;REOPENED;jerome_lanneluc;2005-05-31 06:47:51 EDT;97272;RESOLVED
Resolution;---;jerome_lanneluc;2005-05-31 06:47:51 EDT;97272;DUPLICATE
Status;RESOLVED;jerome_lanneluc;2005-06-03 11:23:29 EDT;97542;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-03 11:23:29 EDT;97542;---
Status;VERIFIED;Olivier_Thomann;2005-06-07 14:48:31 EDT;97542;RESOLVED
CC;markus_keller;markus_keller;2005-06-06 06:23:17 EDT;97487;
Assignee;jdt-core-inbox;markus_keller;2005-06-06 06:23:17 EDT;97487;markus_keller
Component;Core;markus_keller;2005-06-06 06:23:17 EDT;97487;UI
Status;RESOLVED;jerome_lanneluc;2005-06-01 11:25:24 EDT;97814;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-01 11:25:24 EDT;97814;---
Status;VERIFIED;Olivier_Thomann;2005-06-06 21:10:13 EDT;97814;RESOLVED
Severity;major;markus_keller;2005-06-01 12:19:46 EDT;97902;normal
Summary;NPE on Open Declaration on reference to generic type;markus_keller;2005-06-01 12:19:46 EDT;97902;NPE on Open Declaration on reference to generic inner type
Component;Core;markus_keller;2005-06-01 12:19:46 EDT;97187;UI
Assignee;jerome_lanneluc;jerome_lanneluc;2005-05-30 07:12:16 EDT;97187;jdt-core-inbox
CC;eclipse;aeschli;2005-05-31 05:49:31 EDT;97187;
Assignee;jerome_lanneluc;philippe_mulet;2005-06-03 08:44:10 EDT;98259;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-03 12:44:19 EDT;98259;---
Status;RESOLVED;jerome_lanneluc;2005-06-03 12:58:11 EDT;98259;NEW
Status;REOPENED;Olivier_Thomann;2005-06-06 20:13:29 EDT;97275;RESOLVED
Resolution;---;Olivier_Thomann;2005-06-06 20:13:29 EDT;97275;FIXED
Status;RESOLVED;jerome_lanneluc;2005-06-07 06:14:56 EDT;97275;REOPENED
Status;VERIFIED;Olivier_Thomann;2005-06-07 13:38:16 EDT;97273;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 09:49:50 EDT;97273;VERIFIED
Status;RESOLVED;jerome_lanneluc;2005-06-07 06:09:40 EDT;93668;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-07 06:09:40 EDT;93668;---
Status;VERIFIED;Olivier_Thomann;2005-06-07 13:41:26 EDT;93668;RESOLVED
Target Milestone;3.1 RC2;philippe_mulet;2005-05-31 10:12:37 EDT;97272;---
Status;RESOLVED;jerome_lanneluc;2005-05-31 11:30:04 EDT;97272;REOPENED
Resolution;FIXED;jerome_lanneluc;2005-05-31 11:30:04 EDT;97272;---
Status;CLOSED;frederic_fusier;2005-06-10 11:03:22 EDT;97542;VERIFIED
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-09 07:15:26 EDT;97487;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-09 12:56:27 EDT;97487;---
Status;RESOLVED;jerome_lanneluc;2005-06-09 13:36:07 EDT;97487;NEW
Assignee;jerome_lanneluc;philippe_mulet;2005-06-06 06:09:55 EDT;98483;jdt-core-inbox
CC;markus_keller;aeschli;2005-06-06 06:37:16 EDT;98483;
Target Milestone;3.1 RC2;philippe_mulet;2005-06-06 08:59:37 EDT;98483;---
Status;CLOSED;frederic_fusier;2005-06-10 11:06:12 EDT;97814;VERIFIED
Assignee;jerome_lanneluc;philippe_mulet;2005-06-01 12:36:34 EDT;97902;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-02 08:43:58 EDT;97902;---
Status;RESOLVED;jerome_lanneluc;2005-06-02 09:03:46 EDT;97902;NEW
Status;RESOLVED;daniel_megert;2005-06-05 05:49:46 EDT;98434;NEW
Resolution;INVALID;daniel_megert;2005-06-05 05:49:46 EDT;98434;---
Status;REOPENED;mseast;2005-06-05 15:55:03 EDT;98434;RESOLVED
Status;RESOLVED;jerome_lanneluc;2005-05-31 06:41:26 EDT;97187;NEW
Resolution;FIXED;jerome_lanneluc;2005-05-31 06:41:26 EDT;97187;---
CC;kirill_frolov;dirk_baeumer;2005-06-06 08:47:21 EDT;97187;
Resolution;FIXED;dirk_baeumer;2005-06-06 08:47:21 EDT;98259;---
Status;VERIFIED;Olivier_Thomann;2005-06-06 21:14:44 EDT;98259;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:10:59 EDT;98259;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 11:10:59 EDT;97275;---
Status;VERIFIED;Olivier_Thomann;2005-06-07 13:47:11 EDT;97275;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:00:49 EDT;97275;VERIFIED
Status;CLOSED;frederic_fusier;2005-06-10 06:08:51 EDT;93668;VERIFIED
Status;VERIFIED;Olivier_Thomann;2005-06-07 13:15:42 EDT;97272;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 09:43:34 EDT;97272;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 09:43:34 EDT;97487;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 18:34:23 EDT;97487;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:02:11 EDT;97487;VERIFIED
Status;RESOLVED;jerome_lanneluc;2005-06-06 09:03:04 EDT;98483;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-06 09:03:04 EDT;98483;---
Status;VERIFIED;Olivier_Thomann;2005-06-07 13:56:19 EDT;98483;RESOLVED
Resolution;FIXED;Olivier_Thomann;2005-06-07 13:56:19 EDT;97902;---
CC;Olivier_Thomann;jerome_lanneluc;2005-06-03 09:53:41 EDT;97902;
Status;VERIFIED;Olivier_Thomann;2005-06-06 21:13:11 EDT;97902;RESOLVED
Resolution;---;Olivier_Thomann;2005-06-06 21:13:11 EDT;98434;INVALID
CC;daniel_megert;daniel_megert;2005-06-06 05:08:46 EDT;98434;
Assignee;jdt-core-inbox;daniel_megert;2005-06-06 05:08:46 EDT;98434;jdt-text-inbox
Assignee;jerome_lanneluc;philippe_mulet;2005-06-06 07:26:10 EDT;98488;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-07 11:55:21 EDT;98488;---
Status;VERIFIED;Olivier_Thomann;2005-06-06 20:08:13 EDT;97187;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 09:33:11 EDT;97187;VERIFIED
Status;CLOSED;frederic_fusier;2005-06-10 11:17:45 EDT;98483;VERIFIED
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-08 12:12:49 EDT;98969;kent_johnson
Target Milestone;3.1 RC2;philippe_mulet;2005-06-08 17:06:47 EDT;98969;---
Status;CLOSED;frederic_fusier;2005-06-10 11:08:44 EDT;97902;VERIFIED
Assignee;jerome_lanneluc;philippe_mulet;2005-06-08 05:20:28 EDT;98720;jdt-core-inbox
Assignee;frederic_fusier;philippe_mulet;2005-06-08 05:20:47 EDT;98720;jerome_lanneluc
Target Milestone;3.1 RC2;philippe_mulet;2005-06-09 06:42:15 EDT;99104;---
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-09 06:43:08 EDT;99104;jdt-core-inbox
Status;RESOLVED;jerome_lanneluc;2005-06-09 06:45:49 EDT;99104;NEW
Status;NEW;jerome_lanneluc;2005-06-09 06:45:49 EDT;98434;REOPENED
Component;Core;jerome_lanneluc;2005-06-09 06:45:49 EDT;98434;Text
Assignee;jerome_lanneluc;philippe_mulet;2005-06-06 07:30:09 EDT;98434;jdt-core-inbox
Status;RESOLVED;jerome_lanneluc;2005-06-07 12:48:27 EDT;98488;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-07 12:48:27 EDT;98488;---
Status;VERIFIED;Olivier_Thomann;2005-06-07 14:16:47 EDT;98488;RESOLVED
Status;RESOLVED;jerome_lanneluc;2005-06-08 17:18:27 EDT;98969;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-08 17:18:27 EDT;98969;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 10:36:18 EDT;98969;RESOLVED
Assignee;jerome_lanneluc;jerome_lanneluc;2005-06-08 08:40:54 EDT;98720;frederic_fusier
Target Milestone;3.1 RC2;philippe_mulet;2005-06-08 10:46:46 EDT;98720;---
Status;RESOLVED;jerome_lanneluc;2005-06-08 10:50:17 EDT;98720;NEW
Resolution;FIXED;jerome_lanneluc;2005-06-08 10:50:17 EDT;99104;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 09:15:40 EDT;99104;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:54:44 EDT;99104;VERIFIED
Assignee;jerome_lanneluc;philippe_mulet;2005-06-09 09:30:31 EDT;99138;jdt-core-inbox
Target Milestone;3.1 RC2;philippe_mulet;2005-06-09 10:45:36 EDT;99138;---
Status;RESOLVED;jerome_lanneluc;2005-06-09 10:56:21 EDT;99138;NEW
Target Milestone;3.1 RC2;philippe_mulet;2005-06-07 11:57:05 EDT;98434;---
CC;david.stubbs;jerome_lanneluc;2005-06-08 04:39:53 EDT;98434;
Status;RESOLVED;jerome_lanneluc;2005-06-08 05:03:18 EDT;98434;NEW
Assignee;jerome_lanneluc;jerome_lanneluc;2005-08-10 11:20:44 EDT;103839;jdt-core-inbox
Keywords;performance;jerome_lanneluc;2005-08-10 11:20:44 EDT;103839;
Target Milestone;3.2 M5;philippe_mulet;2005-12-08 04:39:18 EST;103839;---
Status;REOPENED;markus_keller;2005-06-07 14:17:51 EDT;98488;VERIFIED
Resolution;---;markus_keller;2005-06-07 14:17:51 EDT;98488;FIXED
Status;RESOLVED;markus_keller;2005-06-08 05:58:27 EDT;98488;REOPENED
Status;CLOSED;frederic_fusier;2005-06-10 11:46:12 EDT;98969;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 11:46:12 EDT;98720;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 09:27:31 EDT;98720;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 09:43:17 EDT;98720;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 09:43:17 EDT;99138;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 11:15:39 EDT;99138;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:56:17 EDT;99138;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 11:56:17 EDT;98434;---
Status;VERIFIED;Olivier_Thomann;2005-06-09 09:49:19 EDT;98434;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:13:23 EDT;98434;VERIFIED
Status;RESOLVED;jerome_lanneluc;2006-01-09 09:11:54 EST;103839;NEW
Resolution;FIXED;jerome_lanneluc;2006-01-09 09:11:54 EST;103839;---
Status;VERIFIED;frederic_fusier;2006-02-14 06:39:27 EST;103839;RESOLVED
Resolution;FIXED;frederic_fusier;2006-02-14 06:39:27 EST;98488;---
Status;VERIFIED;markus_keller;2005-06-08 05:59:44 EDT;98488;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 11:54:13 EDT;98488;VERIFIED
CC;keithc;keithc;2007-02-22 09:23:59 EST;103839;
Status;CLOSED;keithc;2007-02-22 09:23:59 EST;103839;VERIFIED
Assignee;jerome_lanneluc;philippe_mulet;2005-08-11 12:03:53 EDT;106755;jdt-core-inbox
Assignee;kent_johnson;Olivier_Thomann;2005-08-11 12:08:16 EDT;106755;jerome_lanneluc
Assignee;jerome_lanneluc;philippe_mulet;2005-11-09 12:41:26 EST;110650;jdt-core-inbox
Assignee;jerome_lanneluc;kent_johnson;2005-10-31 14:38:53 EST;106755;kent_johnson
CC;martin_aeschlimann;aeschli;2005-11-10 10:17:51 EST;110650;
Status;RESOLVED;jerome_lanneluc;2005-11-15 08:53:49 EST;110650;NEW
Status;RESOLVED;jerome_lanneluc;2005-11-02 06:15:08 EST;106755;NEW
Resolution;REMIND;jerome_lanneluc;2005-11-02 06:15:08 EST;106755;---
Status;REOPENED;GaryJohnston;2005-11-02 10:43:20 EST;106755;RESOLVED
Assignee;jerome_lanneluc;jerome_lanneluc;2005-10-06 16:03:57 EDT;111822;jdt-core-inbox
Status;RESOLVED;jerome_lanneluc;2005-10-10 05:39:57 EDT;111822;NEW
Resolution;FIXED;jerome_lanneluc;2005-10-10 05:39:57 EDT;110650;---
Target Milestone;3.2 M4;jerome_lanneluc;2005-10-10 05:39:57 EDT;110650;---
Status;VERIFIED;david_audel;2005-12-12 11:35:10 EST;110650;RESOLVED
Resolution;---;david_audel;2005-12-12 11:35:10 EST;106755;REMIND
Status;RESOLVED;jerome_lanneluc;2005-11-03 06:33:16 EST;106755;REOPENED
Resolution;WORKSFORME;jerome_lanneluc;2005-11-03 06:33:16 EST;106755;---
Resolution;FIXED;jerome_lanneluc;2005-11-03 06:33:16 EST;111822;---
Target Milestone;3.2 M3;jerome_lanneluc;2005-11-03 06:33:16 EST;111822;---
Status;CLOSED;tyeung;2005-10-13 19:40:25 EDT;111822;RESOLVED
CC;vtrivedi;jerome_lanneluc;2006-01-30 07:08:20 EST;110650;
Status;CLOSED;GaryJohnston;2006-06-16 11:13:14 EDT;110650;VERIFIED
Status;CLOSED;GaryJohnston;2008-05-13 14:10:51 EDT;106755;RESOLVED
Assignee;jerome_lanneluc;jerome_lanneluc;2008-11-28 12:10:37 EST;256329;jdt-core-inbox
Status;RESOLVED;jerome_lanneluc;2008-12-01 11:31:46 EST;256329;NEW
Resolution;FIXED;jerome_lanneluc;2008-12-01 11:31:46 EST;256329;---
Target Milestone;3.5 M4;jerome_lanneluc;2008-12-01 11:31:46 EST;256329;---
CC;Lars.Heinemann;Lars.Heinemann;2009-03-12 04:11:56 EDT;268293;
CC;robert.klaus;robert.klaus;2009-03-12 04:42:23 EDT;268293;
CC;david_audel;david_audel;2008-12-09 06:34:18 EST;256329;
Status;VERIFIED;david_audel;2008-12-09 06:34:18 EST;256329;RESOLVED
CC;Olivier_Thomann;Olivier_Thomann;2009-03-12 09:03:28 EDT;268293;
Assignee;jerome_lanneluc;Olivier_Thomann;2009-03-12 09:37:31 EDT;268293;jdt-core-inbox
Status;CLOSED;daniel_megert;2010-08-19 05:15:38 EDT;268293;NEW
CC;srikanth_sankaran;srikanth_sankaran;2013-04-10 06:01:22 EDT;405338;
Assignee;jesper;srikanth_sankaran;2013-04-10 06:01:22 EDT;405338;jdt-core-inbox
CC;daniel_megert, jarthana;jarthana;2013-05-07 01:35:36 EDT;405338;
Status;CLOSED;bungeman;2009-04-01 11:00:10 EDT;256329;VERIFIED
CC;daniel_megert;bungeman;2009-04-01 11:00:10 EDT;268293;
Resolution;DUPLICATE;bungeman;2009-04-01 11:00:10 EDT;268293;---
Status;CLOSED;jesper;2013-10-22 01:39:13 EDT;405338;NEW
Resolution;FIXED;jesper;2013-10-22 01:39:13 EDT;405338;---
Assignee;Kai-Uwe_Maetzel;erich_gamma;2002-01-30 05:10:51 EST;8722;Erich_Gamma
Priority;P3;erich_gamma;2002-01-30 05:10:51 EST;8722;P4
Target Milestone;4.3;erich_gamma;2002-01-30 05:10:51 EST;405338;---
Status;RESOLVED;kai-uwe_maetzel;2002-06-04 12:12:30 EDT;14982;NEW
Resolution;FIXED;kai-uwe_maetzel;2002-06-04 12:12:30 EDT;14982;---
Target Milestone;2.0 F2;kai-uwe_maetzel;2002-06-04 12:12:30 EDT;14982;---
Status;RESOLVED;kai-uwe_maetzel;2002-06-05 15:09:44 EDT;8722;NEW
Resolution;FIXED;kai-uwe_maetzel;2002-06-05 15:09:44 EDT;8722;---
Status;CLOSED;nitind;2005-07-02 23:02:21 EDT;8722;RESOLVED
Status;CLOSED;dirk_baeumer;2002-06-13 10:45:52 EDT;14982;RESOLVED
CC;srikanth_sankaran;srikanth_sankaran;2013-11-18 21:03:47 EST;422018;
CC;Michael_Rennie;Michael_Rennie;2013-11-19 09:33:45 EST;422018;
Assignee;Kai-Uwe_Maetzel;dirk_baeumer;2002-08-11 18:06:12 EDT;22326;Erich_Gamma
Component;Text;kai-uwe_maetzel;2002-08-20 10:24:52 EDT;22326;UI
Status;CLOSED;jesper;2014-02-24 04:19:07 EST;422018;NEW
Resolution;DUPLICATE;jesper;2014-02-24 04:19:07 EST;422018;---
Status;RESOLVED;kai-uwe_maetzel;2002-09-04 04:06:42 EDT;22326;NEW
Resolution;WORKSFORME;kai-uwe_maetzel;2002-09-04 04:06:42 EDT;22326;---
Status;REOPENED;ramanday;2004-06-08 18:11:53 EDT;22326;RESOLVED
Assignee;jgarms;jgarms;2005-08-18 19:13:01 EDT;107389;jdt-apt-inbox
Status;RESOLVED;jgarms;2005-08-29 18:40:22 EDT;107389;NEW
Resolution;---;jgarms;2005-08-29 18:40:22 EDT;22326;WORKSFORME
Status;RESOLVED;kai-uwe_maetzel;2004-06-09 04:37:13 EDT;22326;REOPENED
Resolution;DUPLICATE;kai-uwe_maetzel;2004-06-09 04:37:13 EDT;22326;---
Assignee;Kai-Uwe_Maetzel;daniel_megert;2002-11-11 04:05:59 EST;25908;jdt-ui-inbox
Status;RESOLVED;kai-uwe_maetzel;2003-02-06 11:01:44 EST;25908;NEW
Resolution;FIXED;kai-uwe_maetzel;2003-02-06 11:01:44 EST;107389;---
Status;CLOSED;konstantin.komissarchik;2005-12-13 13:07:10 EST;107389;RESOLVED
Status;CLOSED;ramanday;2007-06-06 13:40:07 EDT;22326;RESOLVED
Resolution;FIXED;ramanday;2007-06-06 13:40:07 EDT;25908;---
Status;CLOSED;sdavids;2003-04-10 09:52:37 EDT;25908;RESOLVED
Assignee;Kent_Johnson;philippe_mulet;2001-12-12 12:18:50 EST;6848;Philippe_Mulet
Summary;Index out of range exception with New builder;philippe_mulet;2001-12-12 12:18:50 EST;6848;Index out of range exception with New builder
Status;RESOLVED;kent_johnson;2001-12-12 13:00:42 EST;6848;NEW
Resolution;FIXED;kent_johnson;2001-12-12 13:00:42 EST;6848;---
Status;CLOSED;philippe_mulet;2001-12-12 13:17:06 EST;6848;RESOLVED
Assignee;kent_johnson;philippe_mulet;2003-11-06 15:32:35 EST;46234;jdt-core-inbox
Status;RESOLVED;kent_johnson;2003-11-06 15:52:34 EST;46234;NEW
Target Milestone;2.0 M2;jerome_lanneluc;2003-03-17 10:55:51 EST;6848;---
Resolution;DUPLICATE;jerome_lanneluc;2003-03-17 10:55:51 EST;46234;---
Target Milestone;3.0 M5;jerome_lanneluc;2003-03-17 10:55:51 EST;46234;---
Version;3.0;jerome_lanneluc;2003-03-17 10:55:51 EST;46234;2.1.1
Status;VERIFIED;tjbishop;2004-08-14 15:44:40 EDT;46234;RESOLVED
Status;CLOSED;tjbishop;2005-05-24 11:24:40 EDT;46234;VERIFIED
CC;takepon;fuse;2004-04-08 01:19:09 EDT;57861;
Assignee;kent_johnson;philippe_mulet;2004-04-08 04:47:43 EDT;57861;jdt-core-inbox
Status;RESOLVED;kent_johnson;2004-04-21 11:45:51 EDT;57861;NEW
Resolution;DUPLICATE;kent_johnson;2004-04-21 11:45:51 EDT;57861;---
CC;dwhare;dwhare;2004-04-05 12:53:04 EDT;57419;
CC;jjsimpso;jjsimpso;2004-04-20 11:44:37 EDT;57419;
Target Milestone;3.0 M9;jjsimpso;2004-04-20 11:44:37 EDT;57861;---
Status;CLOSED;fuse;2004-04-28 08:28:23 EDT;57861;RESOLVED
Severity;enhancement;jerome_lanneluc;2004-11-05 05:29:38 EST;77918;normal
Summary;[compiler] Unnecessary implementation of interface in class declaration;jerome_lanneluc;2004-11-05 05:29:38 EST;77918;Unnecessary implementation of interface in class declaration
OS;Windows All;xucheng;2004-04-21 01:35:06 EDT;57419;Linux-GTK
Assignee;jdt-core-inbox;t.s.maeder;2004-04-21 04:00:11 EDT;57419;platform-search-inbox
Component;Core;t.s.maeder;2004-04-21 04:00:11 EDT;57419;Search
Assignee;kent_johnson;Olivier_Thomann;2005-01-31 10:05:54 EST;84035;jdt-core-inbox
Assignee;kent_johnson;philippe_mulet;2004-11-05 12:00:29 EST;77918;jdt-core-inbox
CC;philippe_mulet;kent_johnson;2005-03-08 10:51:59 EST;77918;
Product;JDT;kent_johnson;2005-03-08 10:51:59 EST;57419;Platform
Assignee;kent_johnson;philippe_mulet;2004-04-21 06:34:22 EDT;57419;jdt-core-inbox
CC;fuse;kent_johnson;2004-04-21 11:45:51 EDT;57419;
Assignee;philippe_mulet;kent_johnson;2005-02-01 12:34:29 EST;84035;kent_johnson
Summary;Ambiguous method call;kent_johnson;2005-02-01 12:34:29 EST;84035;Ambigurous method call
Assignee;kent_johnson;kent_johnson;2005-02-04 10:02:48 EST;84315;jdt-core-inbox
CC;venkatu;kent_johnson;2005-02-04 10:04:08 EST;84315;
CC;akiezun;akiezun;2005-08-24 18:17:14 EDT;77918;
Assignee;maxime_daniel;philippe_mulet;2006-06-29 11:11:07 EDT;77918;kent_johnson
CC;markus_keller;markus_keller;2007-02-02 04:48:58 EST;77918;
Target Milestone;3.0 M9;kent_johnson;2004-04-21 11:46:17 EDT;57419;---
Status;RESOLVED;kent_johnson;2004-04-26 11:26:21 EDT;57419;NEW
Resolution;WORKSFORME;kent_johnson;2004-04-26 11:26:21 EDT;57419;---
Summary;[1.5][compiler] Cannot implement generified interface with erased method;Olivier_Thomann;2005-06-07 11:03:21 EDT;90619;Cannot implement generified interface with erased method
Summary;[1.5][compiler] Ambiguous method call;philippe_mulet;2005-04-07 09:55:48 EDT;84035;Ambiguous method call
CC;mlists;mlists;2005-04-17 00:23:59 EDT;84035;
Target Milestone;3.1 RC1;philippe_mulet;2005-05-17 11:56:21 EDT;84035;---
Status;RESOLVED;kent_johnson;2005-02-07 09:46:49 EST;84315;NEW
Resolution;WORKSFORME;kent_johnson;2005-02-07 09:46:49 EST;84315;---
Target Milestone;3.1 M5;kent_johnson;2005-02-07 09:46:49 EST;84315;---
Assignee;kent_johnson;maxime_daniel;2007-09-07 06:08:04 EDT;77918;maxime_daniel
Status;CLOSED;xucheng;2004-04-26 21:25:30 EDT;57419;RESOLVED
CC;hetty;kent_johnson;2004-05-11 10:43:47 EDT;57419;
Status;RESOLVED;philippe_mulet;2005-05-04 15:58:33 EDT;93536;NEW
Resolution;REMIND;philippe_mulet;2005-05-04 15:58:33 EDT;93536;---
Assignee;kent_johnson;philippe_mulet;2005-06-07 12:56:00 EDT;90619;jdt-core-inbox
Status;RESOLVED;kent_johnson;2005-06-07 16:10:03 EDT;90619;NEW
Resolution;FIXED;kent_johnson;2005-06-07 16:10:03 EDT;90619;---
Target Milestone;---;philippe_mulet;2005-05-25 10:29:04 EDT;84035;3.1 RC1
Assignee;kent_johnson;philippe_mulet;2005-06-01 16:00:05 EDT;84035;philippe_mulet
Status;RESOLVED;kent_johnson;2005-06-03 11:01:17 EDT;84035;NEW
CC;dufour;akiezun;2005-06-08 15:29:32 EDT;84315;
Status;CLOSED;jljlmatu;2005-06-08 21:43:45 EDT;84315;RESOLVED
CC;kehn;kehn;2004-05-19 13:59:11 EDT;57419;
CC;cgwong;kent_johnson;2004-05-25 11:53:52 EDT;57419;
CC;merks;kent_johnson;2004-05-26 09:53:59 EDT;57419;
Status;REOPENED;eclipse_hacker;2005-05-12 09:55:43 EDT;93536;RESOLVED
Resolution;---;eclipse_hacker;2005-05-12 09:55:43 EDT;93536;REMIND
Assignee;philippe_mulet;philippe_mulet;2005-05-17 12:22:12 EDT;93536;jdt-core-inbox
Target Milestone;3.1 RC1;philippe_mulet;2005-05-12 12:56:38 EDT;94754;---
Target Milestone;3.1 RC2;philippe_mulet;2005-05-12 12:56:38 EDT;90619;---
Status;VERIFIED;frederic_fusier;2005-06-08 03:09:23 EDT;90619;RESOLVED
Status;CLOSED;frederic_fusier;2005-06-10 10:23:49 EDT;90619;VERIFIED
Resolution;FIXED;frederic_fusier;2005-06-10 10:23:49 EDT;84035;---
Target Milestone;3.1 RC2;frederic_fusier;2005-06-10 10:23:49 EDT;84035;---
Status;VERIFIED;Olivier_Thomann;2005-06-06 16:50:59 EDT;84035;RESOLVED
CC;sxenos;kent_johnson;2004-06-07 13:32:20 EDT;57419;
Status;NEW;kent_johnson;2004-06-07 13:32:20 EDT;93536;REOPENED
Assignee;philippe_mulet;philippe_mulet;2005-05-13 06:28:28 EDT;94754;jdt-core-inbox
Target Milestone;---;philippe_mulet;2005-05-25 10:29:04 EDT;94754;3.1 RC1
Status;CLOSED;frederic_fusier;2005-06-10 10:23:34 EDT;84035;VERIFIED
Assignee;kent_johnson;philippe_mulet;2005-05-17 04:58:56 EDT;95481;jdt-core-inbox
